source,instrument,name,sector,q,ESGscore,Firm_Size,Leverage,Year,Industry
Provider_A,HON,Honeywell International Inc,Manufacturing,2.571718455912231,28.27,11.027198875259257,1.3582240161453079,2023,9997.0
Provider_A,HPE,Hewlett Packard Enterprise Co,Manufacturing,0.5813686216398897,12.14,10.962995121323477,0.7299584397376195,2021,3571.0
Provider_A,HPE,Hewlett Packard Enterprise Co,Manufacturing,0.5560701992192287,10.14,10.95296211664269,0.6788159484494563,2022,3571.0
Provider_A,HPE,Hewlett Packard Enterprise Co,Manufacturing,0.581629125330254,10.75,10.953487161283544,0.6380417335473515,2023,3571.0
Provider_A,HRL,Hormel Foods Corp,Manufacturing,2.0757092731292643,29.18,9.44906817554409,0.4874614990671721,2021,2011.0
Provider_A,HRL,Hormel Foods Corp,Manufacturing,2.160440643698214,29.91,9.496039404503348,0.4480388529483428,2022,2011.0
Provider_A,HRL,Hormel Foods Corp,Manufacturing,1.5790676241667265,30.07,9.506643079746542,0.4453489612321321,2023,2011.0
Provider_A,HSIC,Henry Schein Inc,Wholesale Trade,1.3971799595122845,13.48,9.045594376170897,0.35522226043655036,2021,5047.0
Provider_A,HSIC,Henry Schein Inc,Wholesale Trade,1.3969219135587314,13.48,9.060331104649475,0.4344167150319211,2022,5047.0
Provider_A,HSIC,Henry Schein Inc,Wholesale Trade,1.1847504095337178,13.97,9.266058860732526,0.7499316005471957,2023,5047.0
Provider_A,HST,Host Hotels & Resorts Inc,Real Estate Rental and Leasing,1.4469882610103628,13.78,9.421573272264558,0.8469181804067691,2021,6798.0
Provider_A,HST,Host Hotels & Resorts Inc,Real Estate Rental and Leasing,1.3230964218762735,13.94,9.414831034791183,0.7128166915052161,2022,6798.0
Provider_A,HST,Host Hotels & Resorts Inc,Real Estate Rental and Leasing,1.50870636281957,13.35,9.412709624073916,0.719433137343585,2023,6798.0
Provider_A,HSY,Hershey Co,Manufacturing,4.346041999068212,25.75,9.250736451807652,1.9498144695271957,2021,2060.0
Provider_A,HSY,Hershey Co,Manufacturing,4.8025016440127795,27.43,9.300986966880767,1.5511176695931317,2022,2060.0
Provider_A,HSY,Hershey Co,Manufacturing,3.6320975563938354,22.02,9.384540791422,1.2504280222469106,2023,2060.0
Provider_A,HUM,Humana Inc,Health Care and Social Assistance,1.6450492745389782,22.88,10.700048354785155,0.8224502487562189,2021,6324.0
Provider_A,HUM,Humana Inc,Health Care and Social Assistance,1.7592601381953317,22.7,10.670233647130265,0.7663771144928483,2022,6324.0
Provider_A,HUM,Humana Inc,Health Care and Social Assistance,1.4491526493147777,22.47,10.759284903981321,0.7532283851924733,2023,6324.0
Provider_A,HWM,Howmet Aerospace Inc,Manufacturing,1.7387666464429006,32.38,9.23200401161221,1.2586156964958009,2021,3728.0
Provider_A,HWM,Howmet Aerospace Inc,Manufacturing,2.000977918088737,25.94,9.235520670506482,1.20614777213762,2022,3728.0
Provider_A,HWM,Howmet Aerospace Inc,Manufacturing,2.4951616494054467,25.83,9.252249775053393,0.9630838774485183,2023,3728.0
Provider_A,IBM,International Business Machines Corp,"Professional, Scientific, and Technical Services",1.3270725414201405,14.77,11.790564777297387,2.9172530553938945,2021,7370.0
Provider_A,IBM,International Business Machines Corp,"Professional, Scientific, and Technical Services",1.4277508537208332,14.77,11.753853923076491,2.461356179365658,2022,7370.0
Provider_A,IBM,International Business Machines Corp,"Professional, Scientific, and Technical Services",1.5497189439593024,14.14,11.814813651056538,2.6598766253938666,2023,7370.0
Provider_A,ICE,Intercontinental Exchange Inc,Finance and Insurance,0.4701241847629482,16.56,12.173043127315871,0.6271522303932362,2021,6200.0
Provider_A,ICE,Intercontinental Exchange Inc,Finance and Insurance,0.38998451152116415,16.24,12.177354190098322,0.8121641856777945,2022,6200.0
Provider_A,ICE,Intercontinental Exchange Inc,Finance and Insurance,0.7095793039593192,19.81,11.821027621111574,0.8932612668662753,2023,6200.0
Provider_A,IDXX,IDEXX Laboratories Inc,"Professional, Scientific, and Technical Services",23.269175165138076,20.74,7.79860634929431,1.4942332664726548,2021,2835.0
Provider_A,IDXX,IDEXX Laboratories Inc,"Professional, Scientific, and Technical Services",12.846919645473857,19.45,7.918179134565442,2.414890174246021,2022,2835.0
Provider_A,IDXX,IDEXX Laboratories Inc,"Professional, Scientific, and Technical Services",14.464831123415411,18.66,8.089459467961138,0.7189837861141237,2023,2835.0
Provider_A,IEX,IDEX Corp,Manufacturing,3.9265643862360693,27.1,8.500494541793186,0.4642360244015554,2021,3561.0
Provider_A,IEX,IDEX Corp,Manufacturing,3.420208026270433,27.05,8.614664670293799,0.5221268055144276,2022,3561.0
Provider_A,IEX,IDEX Corp,Manufacturing,3.0497379782445613,29.34,8.676791861102924,0.40825662167504373,2023,3561.0
Provider_A,IFF,International Flavors & Fragrances Inc,Manufacturing,1.2746626935296788,22.82,10.588047972158751,0.5786452898207001,2021,2860.0
Provider_A,IFF,International Flavors & Fragrances Inc,Manufacturing,1.0836514000056485,22.31,10.474664819686861,0.6581090251074417,2022,2860.0
Provider_A,IFF,International Flavors & Fragrances Inc,Manufacturing,1.016648922783911,22.96,10.341032554107704,0.7407432756142632,2023,2860.0
Provider_A,ILMN,Illumina Inc,Manufacturing,4.092073339028718,11.4,9.630168502920114,0.23649906890130354,2021,3826.0
Provider_A,ILMN,Illumina Inc,Manufacturing,2.8976983349657197,10.9,9.413444467952665,0.5387179875738748,2022,3826.0
Provider_A,ILMN,Illumina Inc,Manufacturing,2.413328058550094,18.64,9.2213792190914,0.393733681462141,2023,3826.0
Provider_A,INCY,Incyte Corp,Manufacturing,3.3016080344560863,26.01,8.503773954860723,0.016028895460057868,2021,2836.0
Provider_A,INCY,Incyte Corp,Manufacturing,3.0725311077722517,24.12,8.672654554779582,0.012714985564466324,2022,2836.0
Provider_A,INCY,Incyte Corp,Manufacturing,2.084241922163717,24.76,8.822043099618043,0.010129605226522528,2023,2836.0
Provider_A,INTC,Intel Corp,Manufacturing,1.4737064000095008,17.13,12.03413300960933,0.40439873782641966,2021,3674.0
Provider_A,INTC,Intel Corp,Manufacturing,0.833599171897223,17.05,12.112327740044577,0.4186427141772576,2022,3674.0
Provider_A,INTC,Intel Corp,Manufacturing,1.368435888334412,19.01,12.163018996052674,0.47066010038829437,2023,3674.0
Provider_A,INTU,Intuit Inc,Information,4.909097874089566,16.2,10.23041437631381,0.45860957362690835,2022,7372.0
Provider_A,INTU,Intuit Inc,Information,5.406062840172786,16.41,10.232071616308335,0.38734147895072096,2023,7372.0
Provider_A,IP,International Paper Co,Manufacturing,1.023272468407083,24.8,10.136304168546024,0.8859282096454525,2021,2631.0
Provider_A,IP,International Paper Co,Manufacturing,0.8456697961570594,23.71,10.083305979111964,0.9550429563375309,2022,2631.0
Provider_A,IP,International Paper Co,Manufacturing,0.8890519560637977,23.98,10.054533417409907,0.9779772591262716,2023,2631.0
Provider_A,IPG,Interpublic Group of Companies Inc,"Professional, Scientific, and Technical Services",0.9827182910413277,15.38,9.89893721543731,1.36091888825865,2021,7311.0
Provider_A,IPG,Interpublic Group of Companies Inc,"Professional, Scientific, and Technical Services",0.9236357123905545,10.43,9.844002905701236,1.2422489651580362,2022,7311.0
Provider_A,IPG,Interpublic Group of Companies Inc,"Professional, Scientific, and Technical Services",0.8839831216620908,9.47,9.866164637424406,1.1848019073707705,2023,7311.0
Provider_A,IQV,IQVIA Holdings Inc,"Professional, Scientific, and Technical Services",2.6951226862165334,19.49,10.114113079291366,2.112545514730222,2021,8731.0
Provider_A,IQV,IQVIA Holdings Inc,"Professional, Scientific, and Technical Services",2.028617160674113,19.14,10.140021056969097,2.3158716392020815,2022,8731.0
Provider_A,IQV,IQVIA Holdings Inc,"Professional, Scientific, and Technical Services",2.107359919043514,19.14,10.191706980586526,2.3283704188481678,2023,8731.0
Provider_A,IRM,Iron Mountain Inc,Real Estate Rental and Leasing,1.8592343372827365,15.14,9.578451838866997,13.672507336860011,2021,6798.0
Provider_A,IRM,Iron Mountain Inc,Real Estate Rental and Leasing,1.721430649606326,14.74,9.689087787661341,20.869432734172285,2022,6798.0
Provider_A,IRM,Iron Mountain Inc,Real Estate Rental and Leasing,2.016248446674627,12.49,9.76845800967332,69.86770014363472,2023,6798.0
Provider_A,ISRG,Intuitive Surgical Inc,Manufacturing,9.48790925857617,29.8,9.514510761932765,0.00731024863247935,2021,3845.0
Provider_A,ISRG,Intuitive Surgical Inc,Manufacturing,7.16558501618622,23.74,9.470702633773001,0.008494914824441447,2022,3845.0
Provider_A,ISRG,Intuitive Surgical Inc,Manufacturing,7.70273147038824,21.07,9.644813969119054,0.006748023685713427,2023,3845.0
Provider_A,IT,Gartner Inc,"Professional, Scientific, and Technical Services",4.152629933643677,23.51,8.911438795611728,8.759503905049884,2021,8700.0
Provider_A,IT,Gartner Inc,"Professional, Scientific, and Technical Services",4.078495353804576,21.78,8.895593462098974,13.864875898822639,2022,8700.0
Provider_A,IT,Gartner Inc,"Professional, Scientific, and Technical Services",4.901690558567539,18.93,8.96647344210442,4.510787001530925,2023,8700.0
Provider_A,ITW,Illinois Tool Works Inc,Manufacturing,5.293569695838776,20.1,9.68514495816296,2.1740689655172414,2021,3560.0
Provider_A,ITW,Illinois Tool Works Inc,Manufacturing,4.8722928284269225,25.46,9.643550340392906,2.574158031088083,2022,3560.0
Provider_A,ITW,Illinois Tool Works Inc,Manufacturing,5.591483567470036,23.27,9.649755919453895,2.7788844621513946,2023,3560.0
Provider_A,JBHT,J B Hunt Transport Services Inc,Transportation and Warehousing,3.3799773870870315,14.32,8.823846369074921,0.47582314030077466,2021,4213.0
Provider_A,JBHT,J B Hunt Transport Services Inc,Transportation and Warehousing,2.5248392015906336,13.86,8.960157274927267,0.42850761215326416,2022,4213.0
Provider_A,JBHT,J B Hunt Transport Services Inc,Transportation and Warehousing,2.6405884571329525,14.82,9.052312518950762,0.4700247919102442,2023,4213.0
Provider_A,JBL,Jabil Inc,Manufacturing,0.7544711708898764,11.23,9.720405706795765,1.703183520599251,2021,3672.0
Provider_A,JBL,Jabil Inc,Manufacturing,0.6035039914794339,10.89,9.889236486766269,1.521419828641371,2022,3672.0
Provider_A,JBL,Jabil Inc,Manufacturing,0.9553469666392094,11.1,9.874264693859224,1.2330774598743894,2023,3672.0
Provider_A,JCI,Johnson Controls International PLC,Manufacturing,1.3694089911673428,16.55,10.64280241394108,0.5189613939186881,2021,3585.0
Provider_A,JCI,Johnson Controls International PLC,Manufacturing,1.0466498965795341,14.7,10.64917974375984,0.628657487091222,2022,3585.0
Provider_A,JCI,Johnson Controls International PLC,Manufacturing,1.0997252525922068,14.43,10.651170265744087,0.6196433967966153,2023,3585.0
Provider_A,JKHY,Jack Henry & Associates Inc,"Professional, Scientific, and Technical Services",5.4106496837386455,15.45,7.806111749077739,0.12052419509518876,2022,7373.0
Provider_A,JKHY,Jack Henry & Associates Inc,"Professional, Scientific, and Technical Services",4.514566530128422,15.38,7.927982873601046,0.20221758024507153,2023,7373.0
Provider_A,JNJ,Johnson & Johnson,Manufacturing,2.6562649987913285,27.09,12.111860862267442,0.45595287951042246,2021,2834.0
Provider_A,JNJ,Johnson & Johnson,Manufacturing,2.6756124521021682,24.09,12.140883245950512,0.5163663350867143,2022,2834.0
Provider_A,JNJ,Johnson & Johnson,Manufacturing,2.4267263020566014,23.91,12.029084838966819,0.4264983860179719,2023,2834.0
Provider_A,JNPR,Juniper Networks Inc,Manufacturing,1.5033797682007428,16.88,9.092344813738475,0.43461743380666684,2021,3576.0
Provider_A,JNPR,Juniper Networks Inc,Manufacturing,1.2958800004288762,16.59,9.140636533526392,0.3947174364818663,2022,3576.0
Provider_A,JNPR,Juniper Networks Inc,Manufacturing,1.1754524347323634,14.92,9.160992552345844,0.38865270327420043,2023,3576.0
Provider_A,JPM,JPMorgan Chase & Co,Finance and Insurance,0.2733951320091239,29.33,15.135549458182043,2.1492118832653913,2021,6020.0
Provider_A,JPM,JPMorgan Chase & Co,Finance and Insurance,0.2575663372473193,29.28,15.1145416012692,2.078632685106897,2022,6020.0
Provider_A,JPM,JPMorgan Chase & Co,Finance and Insurance,0.29706011645786634,29.26,15.170157634981829,2.2028694662433357,2023,6020.0
Provider_A,K,Kellanova,Manufacturing,1.6349711926504567,27.02,9.807967350678716,2.0776881720430107,2021,2040.0
Provider_A,K,Kellanova,Manufacturing,1.70419723183391,28.03,9.825309771472105,1.8195889368180664,2022,2040.0
Provider_A,K,Kellanova,Manufacturing,1.63678862300749,27.28,9.65637144183101,2.0554330708661417,2023,2040.0
Provider_A,KEY,KeyCorp,Finance and Insurance,0.18762570970130832,23.11,12.135360439691786,0.868324421825678,2021,6020.0
Provider_A,KEY,KeyCorp,Finance and Insurance,0.2403919726256895,23.25,12.1537946559631,2.681303633375936,2022,6020.0
Provider_A,KEY,KeyCorp,Finance and Insurance,0.19481265555207375,21.42,12.145690806739555,1.9109335091043915,2023,6020.0
Provider_A,KEYS,Keysight Technologies Inc,Manufacturing,4.474278766225421,9.35,8.95944014361693,0.5346194503171248,2021,3825.0
Provider_A,KEYS,Keysight Technologies Inc,Manufacturing,4.077852179550506,9.42,8.999372396592106,0.48497957221821675,2022,3825.0
Provider_A,KEYS,Keysight Technologies Inc,Manufacturing,2.6836346999884833,7.6,9.069122370060645,0.4353244520842286,2023,3825.0
Provider_A,KIM,Kimco Realty Corp,Real Estate Rental and Leasing,1.1470197425613256,10.9,9.813235767454087,0.8137375404784196,2023,6798.0
Provider_A,KLAC,KLA Corp,Manufacturing,4.12961513962592,16.91,9.44122095511817,4.834124355711024,2022,3827.0
Provider_A,KLAC,KLA Corp,Manufacturing,5.144100380625647,17.19,9.551967655623734,2.0765907253113536,2023,3827.0
Provider_A,KMB,Kimberly-Clark Corp,Manufacturing,3.2089173179346298,22.15,9.789030230558303,17.698443579766536,2021,2621.0
Provider_A,KMB,Kimberly-Clark Corp,Manufacturing,3.045991457985531,22.05,9.796458979777604,16.318098720292504,2022,2621.0
Provider_A,KMB,Kimberly-Clark Corp,Manufacturing,2.848744636761993,28.54,9.761001904239373,9.245901639344263,2023,2621.0
Provider_A,KMX,Carmax Inc,Retail Trade,1.4062528881933904,11.97,10.178778065760062,3.7112887763566724,2021,5500.0
Provider_A,KMX,Carmax Inc,Retail Trade,1.1469166996145856,12.1,10.172855541260837,3.405555099279771,2022,5500.0
Provider_A,KMX,Carmax Inc,Retail Trade,1.175927444691373,12.06,10.210854487997207,3.215500169582498,2023,5500.0
Provider_A,KO,Coca-Cola Co,Manufacturing,3.182856582656803,22.48,11.454808945234552,1.9232140527849038,2021,2086.0
Provider_A,KO,Coca-Cola Co,Manufacturing,3.4055289285598787,22.54,11.437803132373013,1.68442231902095,2022,2086.0
Provider_A,KO,Coca-Cola Co,Manufacturing,3.042858868202614,24.88,11.48968754380305,1.6740295285455458,2023,2086.0
Provider_A,KR,Kroger Co,Retail Trade,1.0620121826997515,20.29,10.801329140741753,2.1625052898857384,2021,5411.0
Provider_A,KR,Kroger Co,Retail Trade,1.0552985510751063,21.53,10.812209714910331,2.0326628161720772,2022,5411.0
Provider_A,KR,Kroger Co,Retail Trade,1.038863478863479,24.62,10.829827620263284,1.6570813603099441,2023,5411.0
Provider_A,L,Loews Corp,Finance and Insurance,0.2914581863621885,15.48,11.309903117652233,0.5290821472598902,2021,6331.0
Provider_A,L,Loews Corp,Finance and Insurance,0.30703903793678966,16.48,11.231808461880517,0.6450198657350322,2022,6331.0
Provider_A,L,Loews Corp,Finance and Insurance,0.3137451054964203,28.9,11.27969369829722,0.5977457972491085,2023,6331.0
Provider_A,LDOS,Leidos Holdings Inc,"Professional, Scientific, and Technical Services",1.3762913807405173,14.07,9.4925826756776,1.352831507807038,2021,7373.0
Provider_A,LDOS,Leidos Holdings Inc,"Professional, Scientific, and Technical Services",1.532478769795731,11.67,9.478151314785551,1.3072807629681322,2022,7373.0
Provider_A,LDOS,Leidos Holdings Inc,"Professional, Scientific, and Technical Services",1.5777323229617959,17.65,9.448963494138779,1.269697691025946,2023,7373.0
Provider_A,LEN,Lennar Corp,Construction,1.1442324957725267,24.53,10.410539404574417,0.3142651535986607,2021,1531.0
Provider_A,LEN,Lennar Corp,Construction,0.8375035076996953,23.11,10.544928063807205,0.26381062633555324,2022,1531.0
Provider_A,LEN,Lennar Corp,Construction,1.0469707378260293,25.36,10.577306719652919,0.19330965546985582,2023,1531.0
Provider_A,LH,Labcorp Holdings Inc,Health Care and Social Assistance,1.7461296319915232,15.29,9.922574237332118,0.6173808086904043,2021,8071.0
Provider_A,LH,Labcorp Holdings Inc,Health Care and Social Assistance,1.3427983984202512,18.81,9.91121263708696,0.6234673058257235,2022,8071.0
Provider_A,LH,Labcorp Holdings Inc,Health Care and Social Assistance,1.496184238061357,19.74,9.724665864051799,0.7560888888888888,2023,8071.0
Provider_A,LHX,L3Harris Technologies Inc,Manufacturing,1.4175656354259702,29.52,10.454754298299642,0.4131577577681778,2021,3812.0
Provider_A,LHX,L3Harris Technologies Inc,Manufacturing,1.4197027893449468,23.5,10.420016879218796,0.42687469632348973,2022,3812.0
Provider_A,LHX,L3Harris Technologies Inc,Manufacturing,1.2936304262719793,21.1,10.637944608583052,0.7434052757793765,2023,3812.0
Provider_A,LLY,Eli Lilly and Co,Manufacturing,5.460224801458838,28.97,10.795608535103078,1.8804236457590875,2021,2834.0
Provider_A,LLY,Eli Lilly and Co,Manufacturing,6.982472810154819,24.54,10.809521866717317,1.5247798080715131,2022,2834.0
Provider_A,LLY,Eli Lilly and Co,Manufacturing,8.584956585211144,24.15,11.066736794997157,2.341768861575024,2023,2834.0
Provider_A,LMT,Lockheed Martin Corp,Manufacturing,2.150809073575374,28.47,10.837087609932846,1.195547038963409,2021,3760.0
Provider_A,LMT,Lockheed Martin Corp,Manufacturing,2.653790847201211,30.33,10.875780474525568,1.8091949061083532,2022,3760.0
Provider_A,LMT,Lockheed Martin Corp,Manufacturing,2.4289614152813788,29.29,10.867730001943455,2.726554498902707,2023,3760.0
Provider_A,LNT,Alliant Energy Corp,Utilities,1.2561687193445805,22.36,9.828386780026877,1.3203672787979968,2021,4931.0
Provider_A,LNT,Alliant Energy Corp,Utilities,1.1275684843525269,21.87,9.911604520638075,1.4133205863607394,2022,4931.0
Provider_A,LNT,Alliant Energy Corp,Utilities,1.0746495926919999,21.36,9.963500222442299,1.431902021543456,2023,4931.0
Provider_A,LRCX,Lam Research Corp,Manufacturing,3.6984072030618003,13.66,9.752410677061524,0.832151709537163,2022,3559.0
Provider_A,LRCX,Lam Research Corp,Manufacturing,4.841984187432377,13.45,9.840635235623482,0.639342147764992,2023,3559.0
Provider_A,LUV,Southwest Airlines Co,Transportation and Warehousing,1.0365479295154187,32.39,10.50012383271523,1.1792778951411562,2021,4512.0
Provider_A,LUV,Southwest Airlines Co,Transportation and Warehousing,0.8321123017331561,32.06,10.473591009252495,0.8824740338729298,2022,4512.0
Provider_A,LUV,Southwest Airlines Co,Transportation and Warehousing,0.7242934590402061,30.63,10.504711311745423,0.874940561103186,2023,4512.0
Provider_A,LVS,Las Vegas Sands Corp,Accommodation and Food Services,2.1795495089486017,18.36,9.906433209824698,7.496492985971944,2021,7990.0
Provider_A,LVS,Las Vegas Sands Corp,Accommodation and Food Services,2.399625812877172,17.7,10.000568890186692,4.1607833032723525,2022,7990.0
Provider_A,LVS,Las Vegas Sands Corp,Accommodation and Food Services,2.359134231334374,21.98,9.988655564906006,3.472559494900437,2023,7990.0
Provider_A,LW,Lamb Weston Holdings Inc,Wholesale Trade,3.0415522923812746,26.52,8.32840275647369,7.919833564493758,2021,2030.0
Provider_A,LW,Lamb Weston Holdings Inc,Wholesale Trade,3.0393967913126168,25.91,8.78259897960359,2.56373556295614,2022,2030.0
Provider_A,MA,Mastercard Inc,Finance and Insurance,9.736671215057475,17.23,10.536592754010393,2.0067013129102844,2021,6099.0
Provider_A,MA,Mastercard Inc,Finance and Insurance,8.966606755500464,16.98,10.564214841839963,2.3488409018736105,2022,6099.0
Provider_A,MA,Mastercard Inc,Finance and Insurance,9.777365129099133,16.56,10.65603507637752,2.374945879636311,2023,7389.0
Provider_A,MAA,Mid-America Apartment Communities Inc,Real Estate Rental and Leasing,2.7478389165544694,14.51,9.3312458167246,0.7622486072479434,2021,6798.0
Provider_A,MAA,Mid-America Apartment Communities Inc,Real Estate Rental and Leasing,2.0080462478755536,14.64,9.327337765763465,0.7399691594450033,2022,6798.0
Provider_A,MAA,Mid-America Apartment Communities Inc,Real Estate Rental and Leasing,1.7639635115250525,13.03,9.348753840351423,0.7495114096312115,2023,6798.0
Provider_A,MCHP,Microchip Technology Inc,Manufacturing,3.056594656625205,30.79,9.692735656546635,1.3316991246522358,2021,3674.0
Provider_A,MCHP,Microchip Technology Inc,Manufacturing,3.1947269628534603,31.39,9.703223996403732,1.013264554163596,2022,3674.0
Provider_A,MCHP,Microchip Technology Inc,Manufacturing,3.4211896429201416,29.92,9.672387431505461,0.9253957763825889,2023,3674.0
Provider_A,MCO,Moody's Corp,Administrative and Support and Waste… Services,5.482307302452315,11.66,9.594241302168507,2.923725705903924,2021,7323.0
Provider_A,MCO,Moody's Corp,Administrative and Support and Waste… Services,4.105246637396334,10.5,9.571435532348406,3.1214767764986107,2022,7323.0
Provider_A,MCO,Moody's Corp,Administrative and Support and Waste… Services,5.381019307892218,15.52,9.590282522853261,2.234779987944545,2023,7323.0
Provider_A,MDLZ,Mondelez International Inc,Manufacturing,1.675669999552853,23.2,11.113820090814645,0.7126180621882627,2021,2052.0
Provider_A,MDLZ,Mondelez International Inc,Manufacturing,1.6111301857759168,22.28,11.172700194519704,0.878361789978797,2022,2052.0
Provider_A,MDLZ,Mondelez International Inc,Manufacturing,1.6497965246319566,22.58,11.175927089962485,0.7097981081462658,2023,2052.0
Provider_A,MDT,Medtronic PLC,Manufacturing,1.8010391123421372,22.66,11.418405972490277,0.475423873951019,2021,3845.0
Provider_A,MDT,Medtronic PLC,Manufacturing,1.6102616720543608,22.73,11.41804319360003,0.49361925295728687,2022,3845.0
Provider_A,MDT,Medtronic PLC,Manufacturing,1.4588497696180303,22.5,11.407353815914204,0.51871987891823,2023,3845.0
Provider_A,MET,MetLife Inc,Finance and Insurance,0.09356093999273406,14.39,13.540689427908422,0.28883257757624253,2021,6311.0
Provider_A,MET,MetLife Inc,Finance and Insurance,0.1143490315341331,16.59,13.40996194636979,0.7338387573964497,2022,6311.0
Provider_A,MET,MetLife Inc,Finance and Insurance,0.10038801474438032,16.43,13.440939282877455,0.6895219057138098,2023,6311.0
Provider_A,MGM,MGM Resorts International,Accommodation and Food Services,1.1035670189057385,27.71,10.618863728105383,4.079993476805183,2021,7990.0
Provider_A,MGM,MGM Resorts International,Accommodation and Food Services,1.0241132074034685,25.49,10.729683015291544,7.054324003850541,2022,7990.0
Provider_A,MGM,MGM Resorts International,Accommodation and Food Services,1.0911649131804093,24.76,10.654161573503064,8.302127430684015,2023,7990.0
Provider_A,MHK,Mohawk Industries Inc,Manufacturing,1.0321799763042923,13.75,9.562722304112272,0.32412732999462684,2021,2273.0
Provider_A,MHK,Mohawk Industries Inc,Manufacturing,0.6882064571395549,14.17,9.555378105480068,0.40233706284296755,2022,2273.0
Provider_A,MHK,Mohawk Industries Inc,Manufacturing,0.7185607766564707,13.65,9.51486990068076,0.41349332834496755,2023,2273.0
Provider_A,MKC,McCormick & Company Inc,Manufacturing,2.1990074230191077,28.43,9.465432101707494,1.2294491045114488,2021,2090.0
Provider_A,MKC,McCormick & Company Inc,Manufacturing,2.1492232321770075,26.53,9.48226646838318,1.1494712103407756,2022,2090.0
Provider_A,MKC,McCormick & Company Inc,Manufacturing,1.7124093669094953,26.03,9.462055830944644,0.9177781729800226,2023,2090.0
Provider_A,MKTX,Marketaxess Holdings Inc,Finance and Insurance,10.24754264099756,12.38,7.333318395593758,0.08491715715508077,2021,6200.0
Provider_A,MKTX,Marketaxess Holdings Inc,Finance and Insurance,6.581969939823669,16.07,7.3826065145753095,0.07647445686911301,2022,6200.0
Provider_A,MKTX,Marketaxess Holdings Inc,Finance and Insurance,5.547648787856683,15.26,7.608407724448341,0.06177206927035035,2023,6200.0
Provider_A,MLM,Martin Marietta Materials Inc,Mining,2.308549155839644,32.44,9.57449725626267,0.8780775174819825,2021,1400.0
Provider_A,MLM,Martin Marietta Materials Inc,Mining,1.775146529185786,31.82,9.61537872236956,0.7848685586779164,2022,1400.0
Provider_A,MLM,Martin Marietta Materials Inc,Mining,2.3648364690014483,30.12,9.624097671306938,0.6130558183538316,2023,1400.0
Provider_A,MMC,Marsh & McLennan Companies Inc,Finance and Insurance,2.9279582272885887,18.76,10.445462945294334,1.1955672631483332,2021,6411.0
Provider_A,MMC,Marsh & McLennan Companies Inc,Finance and Insurance,2.8501580462724934,19.27,10.417926639871954,1.2806083650190114,2022,6411.0
Provider_A,MMC,Marsh & McLennan Companies Inc,Finance and Insurance,2.2622606042057045,21.61,10.77958109465887,1.2661799688294644,2023,6411.0
Provider_A,MMM,3M Co,Manufacturing,2.5470306626019714,34.88,10.759433623401165,1.217399973414861,2021,2670.0
Provider_A,MMM,3M Co,Manufacturing,1.7808946378215476,33.61,10.746239381075412,1.1456323869039533,2022,2670.0
Provider_A,MMM,3M Co,Manufacturing,1.527523822064057,40.46,10.831311520223956,3.5061368837112545,2023,9997.0
Provider_A,MNST,Monster Beverage Corp,Manufacturing,6.516331639671258,28.26,8.962492157999,0.0034079742638554785,2021,2086.0
Provider_A,MNST,Monster Beverage Corp,Manufacturing,6.398960341150872,29.34,9.023179725651648,0.00542786867720772,2022,2086.0
Provider_A,MNST,Monster Beverage Corp,Manufacturing,6.201495264244482,32.42,9.17849071372661,0.008022488000598876,2023,2086.0
Provider_A,MOH,Molina Healthcare Inc,Health Care and Social Assistance,1.7191940371856826,29.99,9.409928663668856,0.9661596958174905,2021,6324.0
Provider_A,MOH,Molina Healthcare Inc,Health Care and Social Assistance,1.7609030371934384,28.23,9.418492105471156,0.8539136302294197,2022,6324.0
Provider_A,MOH,Molina Healthcare Inc,Health Care and Social Assistance,1.5758111737845824,28.23,9.608579434992608,0.595729537366548,2023,6324.0
Provider_A,MOS,Mosaic Co,Manufacturing,0.8573578388484507,36.56,10.00045091054258,0.41546194396507014,2021,2870.0
Provider_A,MOS,Mosaic Co,Manufacturing,0.7988986902420252,34.06,10.059892831700264,0.3158960065037413,2022,2870.0
Provider_A,MOS,Mosaic Co,Manufacturing,0.6762095876315516,33.52,10.044674565971528,0.3250394623358448,2023,2870.0
Provider_A,MPC,Marathon Petroleum Corp,Manufacturing,0.7491151769294742,27.72,11.354785170537204,1.0266351217278487,2021,2911.0
Provider_A,MPC,Marathon Petroleum Corp,Manufacturing,0.8981809485673607,28.7,11.40649771335198,1.0069998195922785,2022,2911.0
Provider_A,MPC,Marathon Petroleum Corp,Manufacturing,0.9663958505355462,30.49,11.3619514010187,1.1678823143746926,2023,2911.0
Provider_A,MPWR,Monolithic Power Systems Inc,Manufacturing,14.393315454101177,20.88,7.368860055627642,0.004668062717798045,2021,3674.0
Provider_A,MPWR,Monolithic Power Systems Inc,Manufacturing,8.092391401171023,20.8,7.629919853112476,0.002275557622488766,2022,3674.0
Provider_A,MPWR,Monolithic Power Systems Inc,Manufacturing,12.448059028415353,18.95,7.797436291791063,0.003838162989240168,2023,3674.0
Provider_A,MRK,Merck & Co Inc,Manufacturing,2.1604496996991314,21.91,11.568303405819542,0.9069505552063691,2021,2834.0
Provider_A,MRK,Merck & Co Inc,Manufacturing,2.8724595300476365,21.65,11.600569974822275,0.6954621556391468,2022,2834.0
Provider_A,MRK,Merck & Co Inc,Manufacturing,2.9272709600187485,21.39,11.577542108056202,0.9650621324605518,2023,2834.0
